betId,marketId,matchName,playerName,side,odds,stake,liability,action,reason,placedAt,settledAt,pnl,dryRun
DRY-1774617309091-7527,1.255868667,Pedro Martinez v Pablo Carreno Busta,Pedro Martinez,BACK,3.9,2,2,TRADE_OUT,Set 2 result hedge,2026-03-27T13:15:09.091Z,2026-03-27T14:20:19.217Z,1.9,true,5.8,-2
DRY-1774621224221-6787,1.255868667,Pedro Martinez v Pablo Carreno Busta,Pedro Martinez,BACK,2,2,2,BET_PLACED,"Strategy 2: set 1 complete 4-6 (fav @ 1.62 pre-match), back playerA @ 2",2026-03-27T14:20:24.221Z,,,true,2,-2
DRY-1774614610140-8494,1.255813183,Michele Ribecai v Federico Bondioli,Michele Ribecai,BACK,3.85,2,2,DRY_LOSS,Match finished — lost,2026-03-27T12:30:10.140Z,2026-03-27T14:45:21.335Z,-2,true,5.7,-2
DRY-1774526295867-1582,1.255771009,Polona Hercog v Tamara Korpatsch,Tamara Korpatsch,BACK,1.81,2,2,DRY_LOSS,Match finished — lost,2026-03-26T11:58:15.867Z,2026-03-27T14:47:26.583Z,-2,true,1.62,-2
DRY-1774620007596-9078,1.255775838,Teodora Kostovic v Alina Charaeva,Alina Charaeva,BACK,2.04,2,2,DRY_WIN,Match finished — won,2026-03-27T14:00:07.596Z,2026-03-27T14:55:27.250Z,2.08,true,2.08,-2
DRY-1774621224221-6787,1.255868667,Pedro Martinez v Pablo Carreno Busta,Pedro Martinez,BACK,2,2,2,DRY_LOSS,Match finished — lost,2026-03-27T14:20:24.221Z,2026-03-27T15:15:33.909Z,-2,true,2,-2
DRY-1774640830086-663,1.255840578,Jiri Lehecka v Arthur Fils,Arthur Fils,BACK,3.45,2,2,BET_PLACED,"Strategy 5: set 1 complete 6-2 (fav @ 2.38 pre-match), back playerB @ 3.45",2026-03-27T19:47:10.086Z,,,true,4.9,-2
DRY-1774640830086-663,1.255840578,Jiri Lehecka v Arthur Fils,Arthur Fils,BACK,3.45,2,2,DRY_LOSS,Match finished — lost,2026-03-27T19:47:10.086Z,2026-03-27T20:09:01.959Z,-2,true,4.9,-2
DRY-1774781922080-3623,1.255958790,Pablo Carreno Busta v Pablo Llamas Ruiz,Pablo Llamas Ruiz,LAY,1.23,2,0.46,BET_PLACED,"Strategy 1: set 1 complete 4-6 (fav @ 2.06 pre-match), back playerB @ 1.23",2026-03-29T10:58:42.080Z,,,true,2,-0.46
DRY-1774782177406-106,1.255982103,Pierre-Hugues Herbert v Lloyd Harris,Lloyd Harris,LAY,1.24,2,0.48,BET_PLACED,"Strategy 1: set 1 complete 4-6 (fav @ 2.04 pre-match), back playerB @ 1.24",2026-03-29T11:02:57.406Z,,,true,2,-0.48
DRY-1774781922080-3623,1.255958790,Pablo Carreno Busta v Pablo Llamas Ruiz,Pablo Llamas Ruiz,LAY,1.23,2,0.46,DRY_LOSS,Match finished — lost,2026-03-29T10:58:42.080Z,2026-03-29T11:15:58.586Z,-0.46,true,2,-0.46
DRY-1774782177406-106,1.255982103,Pierre-Hugues Herbert v Lloyd Harris,Lloyd Harris,LAY,1.24,2,0.48,DRY_LOSS,Match finished — lost,2026-03-29T11:02:57.406Z,2026-03-29T11:21:04.078Z,-0.48,true,2,-0.48
DRY-1775041947294-8822,1.255960302,Vit Kopriva v Hamad Medjedovic,Hamad Medjedovic,LAY,1.21,2,0.42,BET_PLACED,"Strategy 1: set 1 complete 6-7 (fav @ 1.94 pre-match), back playerB @ 1.21",2026-04-01T11:12:27.294Z,,,true,2,-0.42
DRY-1776172478258-8062,1.256639916,Camilo Ugo Carabelli v Karen Khachanov,Camilo Ugo Carabelli,LAY,1.29,2,0.58,BET_PLACED,"Strategy 1: set 1 complete 6-3 (fav @ 1.90 pre-match), back playerA @ 1.29",2026-04-14T13:14:38.258Z,,,true,2,-0.58
DRY-1776172478258-8062,1.256639916,Camilo Ugo Carabelli v Karen Khachanov,Camilo Ugo Carabelli,LAY,1.29,2,0.58,DRY_LOSS,Match finished — lost,2026-04-14T13:14:38.258Z,2026-04-14T13:19:43.617Z,-0.58,true,2,-0.58
DRY-1776185338377-5759,1.256640959,Mariano Navone v Andrey Rublev,Andrey Rublev,LAY,1.3,2,0.6,BET_PLACED,"Strategy 1: set 1 complete 4-6 (fav @ 1.87 pre-match), back playerB @ 1.3",2026-04-14T16:48:58.377Z,,,true,2,-0.6
DRY-1776185638684-3170,1.256716450,Brandon Nakashima v Manuel Cerundolo,Brandon Nakashima,LAY,1.22,2,0.44,BET_PLACED,"Strategy 1: set 1 complete 6-3 (fav @ 2.06 pre-match), back playerA @ 1.22",2026-04-14T16:53:58.684Z,,,true,2,-0.44
DRY-1776190824623-2833,1.256706432,Arthur Fils v Terence Atmane,Arthur Fils,BACK,1.6,2,2,BET_PLACED,"Strategy 2: set 1 complete 4-6 (fav @ 1.21 pre-match), back playerA @ 1.6",2026-04-14T18:20:24.623Z,,,true,1.2,-2
DRY-1776248543847-4140,1.256650951,Oleksandra Oliynykova v Lilli Tagger,Oleksandra Oliynykova,LAY,1.26,2,0.52,BET_PLACED,"Strategy 1: set 1 complete 6-3 (fav @ 2.24 pre-match), back playerA @ 1.26",2026-04-15T10:22:23.847Z,,,true,2,-0.52
DRY-1776254561203-4497,1.256800558,Alex De Minaur v Hamad Medjedovic,Alex De Minaur,BACK,2.16,2,2,BET_PLACED,"Strategy 2: set 1 complete 3-6 (fav @ 1.44 pre-match), back playerA @ 2.16",2026-04-15T12:02:41.203Z,,,true,2.32,-2
DRY-1776334533544-58,1.256860526,Dominika Salkova v Tatjana Maria,Dominika Salkova,BACK,2.12,2,2,BET_PLACED,"Strategy 2: set 1 complete 3-6 (fav @ 1.39 pre-match), back playerA @ 2.12",2026-04-16T10:15:33.544Z,,,true,2.24,-2
DRY-1776334533544-58,1.256860526,Dominika Salkova v Tatjana Maria,Dominika Salkova,BACK,2.12,2,2,DRY_LOSS,Match finished — lost,2026-04-16T10:15:33.544Z,2026-04-16T10:36:15.121Z,-2,true,2.24,-2
DRY-1776337692589-1495,1.256806161,Karolina Muchova v Elise Mertens,Elise Mertens,LAY,1.29,2,0.58,BET_PLACED,"Strategy 1: set 1 complete 1-6 (fav @ 2.02 pre-match), back playerB @ 1.29",2026-04-16T11:08:12.589Z,,,true,2,-0.58
DRY-1776337692589-1495,1.256806161,Karolina Muchova v Elise Mertens,Elise Mertens,LAY,1.29,2,0.58,DRY_WIN,Match finished — won,2026-04-16T11:08:12.589Z,2026-04-16T12:16:52.855Z,2,true,2,-0.58
DRY-1776352887862-8888,1.256856054,Denis Shapovalov v Fabian Marozsan,Denis Shapovalov,LAY,1.25,2,0.5,BET_PLACED,"Strategy 1: set 1 complete 7-6 (fav @ 1.85 pre-match), back playerA @ 1.25",2026-04-16T15:21:27.862Z,,,true,2,-0.5
DRY-1776352887862-8888,1.256856054,Denis Shapovalov v Fabian Marozsan,Denis Shapovalov,LAY,1.25,2,0.5,DRY_LOSS,Match finished — lost,2026-04-16T15:21:27.862Z,2026-04-16T15:34:33.811Z,-0.5,true,2,-0.5
DRY-1776364544345-804,1.256857891,Anna Bondar v Oleksandra Oliynykova,Anna Bondar,LAY,1.2,2,0.4,BET_PLACED,"Strategy 1: set 1 complete 6-0 (fav @ 2.10 pre-match), back playerA @ 1.2",2026-04-16T18:35:44.345Z,,,true,2,-0.4
DRY-1776364544345-804,1.256857891,Anna Bondar v Oleksandra Oliynykova,Anna Bondar,LAY,1.2,2,0.4,TRADE_OUT,Set 2 result hedge,2026-04-16T18:35:44.345Z,2026-04-16T19:28:04.693Z,-0.03,true,2,-0.4
DRY-1776435633305-1568,1.256915300,Karolina Muchova v Coco Gauff,Coco Gauff,BACK,1.65,2,2,BET_PLACED,"Strategy 2: set 1 complete 6-3 (fav @ 1.65 pre-match), back playerB @ 1.65",2026-04-17T14:20:33.305Z,,,true,1.3,-2
DRY-1776437325731-3445,1.256916820,Arthur Fils v Lorenzo Musetti,Arthur Fils,LAY,1.28,2,0.56,BET_PLACED,"Strategy 1: set 1 complete 6-3 (fav @ 2.20 pre-match), back playerA @ 1.28",2026-04-17T14:48:45.731Z,,,true,2,-0.56
DRY-1776435633305-1568,1.256915300,Karolina Muchova v Coco Gauff,Coco Gauff,BACK,1.65,2,2,DRY_LOSS,Match finished — lost,2026-04-17T14:20:33.305Z,2026-04-17T15:00:56.709Z,-2,true,1.3,-2
DRY-1776437325731-3445,1.256916820,Arthur Fils v Lorenzo Musetti,Arthur Fils,LAY,1.28,2,0.56,DRY_LOSS,Match finished — lost,2026-04-17T14:48:45.731Z,2026-04-17T15:24:03.530Z,-0.56,true,2,-0.56
DRY-1776602127325-8793,1.257003442,Valentin Royer v Roman Safiullin,Roman Safiullin,LAY,1.26,2,0.52,BET_PLACED,"Strategy 1: set 1 complete 1-6 (fav @ 1.99 pre-match), back playerB @ 1.26",2026-04-19T12:35:27.325Z,,,true,2,-0.52
DRY-1776602808139-8213,1.257000909,Flavio Cobolli v Ben Shelton,Ben Shelton,LAY,1.2,2,0.4,BET_PLACED,"Strategy 1: set 1 complete 2-6 (fav @ 2.00 pre-match), back playerB @ 1.2",2026-04-19T12:46:48.139Z,,,true,2,-0.4
DRY-1776873550094-5558,1.257176620,Karolina Pliskova v Sinja Kraus,Sinja Kraus,LAY,1.22,2,0.44,BET_PLACED,"Strategy 1: set 1 complete 2-6 (fav @ 1.95 pre-match), back playerB @ 1.22",2026-04-22T15:59:10.094Z,,,true,2,-0.44
